1.10845, 2.24469, 43.8336, 1.39354
1.11339, 1.44633, 44.2977, 1.30945
1.11837, 0.635966, 44.7961, 1.19162
1.12237, -0.00470269, 45.1566, 1.11985
1.12706, -0.598907, 45.5069, 1.03438
1.13194, -1.40625, 45.9628, 0.927143
1.13687, -2.25597, 46.3832, 0.811617
1.1418, -3.05911, 46.7987, 0.719204
1.14663, -3.98114, 47.3002, 0.580538
1.15143, -4.77143, 47.6341, 0.492895
1.15638, -5.52403, 47.9992, 0.401955
1.16128, -6.15239, 48.2343, 0.338555
1.1653, -6.73275, 48.4603, 0.264601
1.17006, -7.44148, 48.8128, 0.153148
1.17486, -8.18307, 49.0959, 0.0629496
1.17986, -8.91747, 49.3427, -0.00304973
1.18477, -9.61305, 49.6152, -0.108817
1.18951, -10.5013, 49.8776, -0.205704
1.19442, -11.1504, 50.1394, -0.326439
1.19847, -11.6825, 50.3209, -0.363666
1.20322, -12.3654, 50.514, -0.465552
1.2081, -12.8401, 50.6519, -0.483264
1.21304, -13.4564, 50.7671, -0.536636
1.21794, -14.0847, 50.9213, -0.584826
1.22276, -14.7052, 51.0406, -0.606482
1.22764, -15.4187, 51.1347, -0.632577
1.23254, -16.0219, 51.1793, -0.639137
1.23748, -16.5747, 51.2162, -0.651583
1.24231, -17.18, 51.26, -0.663836
1.24722, -17.6314, 51.2817, -0.686417
1.2521, -18.1776, 51.2838, -0.675983
1.25691, -18.713, 51.2468, -0.675671
1.26188, -19.3009, 51.2169, -0.675921
1.26675, -19.8777, 51.1483, -0.686564
1.2708, -20.3386, 51.0269, -0.710093
1.27546, -21.1065, 50.7676, -0.72781
1.2805, -21.6553, 50.4463, -0.723632
1.28538, -22.1255, 50.041, -0.738543
1.29023, -22.5151, 49.6986, -0.741959
1.29508, -22.9692, 49.2551, -0.770195
1.29997, -23.4605, 48.7805, -0.809315
1.30484, -23.9104, 48.3374, -0.844069
1.30976, -24.436, 47.832, -0.898455
1.31461, -25.0455, 47.2988, -1.00384
1.31941, -25.5364, 46.8595, -1.08771
1.32434, -26.0154, 46.3863, -1.14542
1.32926, -26.4255, 46.0099, -1.21742
1.33423, -26.9759, 45.4752, -1.30077
1.33895, -27.4383, 44.9686, -1.33955
1.34381, -27.9262, 44.3968, -1.36286
1.34889, -28.421, 43.8598, -1.4196
1.35366, -28.9405, 43.2576, -1.46211
1.35846, -29.5306, 42.594, -1.53153
1.36338, -30.0068, 42.0233, -1.57288
1.36837, -30.5264, 41.4569, -1.65874
1.37343, -30.934, 40.9833, -1.7135
1.37802, -31.4384, 40.383, -1.77899
1.38297, -31.9396, 39.783, -1.84914
